AssetId,SiteNo,SiteName,CategoryName,OverallScore,EqCriticality,EqOperatingIssues,EqRedundancy,EqServiceSupport,EqAge,SiteBusinessPriority,EqEfficiency,EqMainCost,EqLoading,ROMReplacementCost,BudgetYear,ROMCostInBudgetYear,SourceWorkbook,SourceSheet,SourceRowNumber,CalculationLayer,ValidationStatus,IsTestRecord
3748,PDX02,Portland-Hillsboro 2,Fire Protection,18.104225723418988,20,0,0,0,39.393939393939391,76.09678181270607,0,66.666666666666657,0,310000,11,435000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10051,Scoring Engine -> Output- Asset Scores,Valid,false
3749,PDX02,Portland-Hillsboro 2,Fire Protection,18.104225723418988,20,0,0,0,39.393939393939391,76.09678181270607,0,66.666666666666657,0,310000,11,435000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10052,Scoring Engine -> Output- Asset Scores,Valid,false
3750,PDX02,Portland-Hillsboro 2,Fire Protection,18.104225723418988,20,0,0,0,39.393939393939391,76.09678181270607,0,66.666666666666657,0,310000,11,435000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10053,Scoring Engine -> Output- Asset Scores,Valid,false
3751,PDX02,Portland-Hillsboro 2,Fire Protection,18.104225723418988,20,0,0,0,39.393939393939391,76.09678181270607,0,66.666666666666657,0,310000,11,435000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10054,Scoring Engine -> Output- Asset Scores,Valid,false
3752,PDX02,Portland-Hillsboro 2,Fire Protection,18.104225723418988,20,0,0,0,39.393939393939391,76.09678181270607,0,66.666666666666657,0,310000,11,435000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10055,Scoring Engine -> Output- Asset Scores,Valid,false
3753,PDX02,Portland-Hillsboro 2,Fire Protection,18.104225723418988,20,0,0,0,39.393939393939391,76.09678181270607,0,66.666666666666657,0,310000,11,435000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10056,Scoring Engine -> Output- Asset Scores,Valid,false
6246,SLC05,Salt Lake City-Cottonwood,Switchgear,18.002244668911359,50,0,0,0,43.686868686868912,0,0,33.333333333333329,75,0,20,0,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10057,Scoring Engine -> Output- Asset Scores,Valid,false
1665,PDX01.01,Portland-Hillsboro 1,Switchgear,27.516729421505975,50,0,65,0,43.198842356145761,6.3979863800933261,0,33.333333333333329,25,95000,20,185000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10058,Scoring Engine -> Output- Asset Scores,Valid,false
1666,PDX01.01,Portland-Hillsboro 1,Switchgear,27.516729421505975,50,0,65,0,43.198842356145761,6.3979863800933261,0,33.333333333333329,25,95000,20,185000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10059,Scoring Engine -> Output- Asset Scores,Valid,false
1667,PDX01.01,Portland-Hillsboro 1,Switchgear,27.516729421505975,50,0,65,0,43.198842356145761,6.3979863800933261,0,33.333333333333329,25,95000,20,185000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10060,Scoring Engine -> Output- Asset Scores,Valid,false
1668,PDX01.01,Portland-Hillsboro 1,Switchgear,27.516729421505975,50,0,65,0,43.198842356145761,6.3979863800933261,0,33.333333333333329,25,95000,20,185000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10061,Scoring Engine -> Output- Asset Scores,Valid,false
1679,PDX01.01,Portland-Hillsboro 1,Switchgear,27.516729421505975,50,0,65,0,43.198842356145761,6.3979863800933261,0,33.333333333333329,25,95000,20,185000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10062,Scoring Engine -> Output- Asset Scores,Valid,false
1680,PDX01.01,Portland-Hillsboro 1,Switchgear,27.516729421505975,50,0,65,0,43.198842356145761,6.3979863800933261,0,33.333333333333329,25,95000,20,185000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10063,Scoring Engine -> Output- Asset Scores,Valid,false
510,PHL01,Philadelphia-Collegeville,Fire Protection,17.877667594165793,20,0,0,0,96.464646464646933,2.2096190202231503,0,66.666666666666657,0,175000,2,180000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10064,Scoring Engine -> Output- Asset Scores,Valid,false
467,JAX02,Jacksonville,Fire Protection,17.870980496912438,20,0,0,0,96.464646464646933,2.1343891761229101,0,66.666666666666657,0,80000,2,85000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10065,Scoring Engine -> Output- Asset Scores,Valid,false
4360,JAX01,Jacksonville,Fire Protection,17.870980496912438,20,0,0,0,96.464646464646933,2.1343891761229101,0,66.666666666666657,0,70000,2,70000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10066,Scoring Engine -> Output- Asset Scores,Valid,false
430,DFW01,Dallas-Plano,Fire Protection,17.834900689295267,20,0,0,0,52.525252525252981,56.652733764672192,0,66.666666666666657,0,240000,9,315000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10067,Scoring Engine -> Output- Asset Scores,Valid,false
463,PHX01,Phoenix-Deer Valley,Fire Protection,17.769947441512745,20,0,0,0,84.01405357927122,16.561008409596013,0,66.666666666666657,0,195000,4,215000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10068,Scoring Engine -> Output- Asset Scores,Valid,false
464,PHX01,Phoenix-Deer Valley,Fire Protection,17.769947441512745,20,0,0,0,84.01405357927122,16.561008409596013,0,66.666666666666657,0,195000,4,215000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10069,Scoring Engine -> Output- Asset Scores,Valid,false
471,ATL02,Atlanta-Norcross,Fire Protection,17.756743360927683,20,0,0,0,84.01405357927122,16.412462503014073,0,66.666666666666657,0,190000,4,210000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10070,Scoring Engine -> Output- Asset Scores,Valid,false
470,ATL01,Atlanta-Norcross,Fire Protection,17.756743360927683,20,0,0,0,84.01405357927122,16.412462503014073,0,66.666666666666657,0,190000,4,210000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10071,Scoring Engine -> Output- Asset Scores,Valid,false
4019,DFW01,Dallas-Plano,Fire Protection,17.722667243728434,20,0,0,0,51.515151515151516,56.652733764672192,0,66.666666666666657,0,240000,9,315000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10072,Scoring Engine -> Output- Asset Scores,Valid,false
7068,PDX01.01,Portland-Hillsboro 1,CRAH,27.391613750890095,25,0,65,0,71.586620926243782,6.3979863800933261,3.5880784350428927,66.666666666666657,25,135000,7,165000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10073,Scoring Engine -> Output- Asset Scores,Valid,false
7069,PDX01.01,Portland-Hillsboro 1,CRAH,27.391613750890095,25,0,65,0,71.586620926243782,6.3979863800933261,3.5880784350428927,66.666666666666657,25,135000,7,165000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10074,Scoring Engine -> Output- Asset Scores,Valid,false
480,RIC01,Richmond,Fire Protection,17.62164943192688,20,0,0,0,92.424242424242422,4.3799197455410228,0,66.666666666666657,0,215000,2,225000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10075,Scoring Engine -> Output- Asset Scores,Valid,false
316,PDX01.01,Portland-Hillsboro 1,Generator,27.129954530662911,50,0,65,0,26.384535005224897,6.3979863800933261,0,66.666666666666657,25,3045000,17,5280000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10076,Scoring Engine -> Output- Asset Scores,Valid,false
397,MSP01,Minneapolis-Chaska,Fire Protection,17.365943964663078,20,0,0,0,68.686868686868223,31.174950410541001,0,66.666666666666657,0,520000,6,620000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10077,Scoring Engine -> Output- Asset Scores,Valid,false
393,SLC04.03,Salt Lake City-Downtown,Fire Protection,17.312024545497767,20,0,0,0,87.373737373737825,7.2097710863442508,0,66.666666666666657,0,190000,3,205000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10078,Scoring Engine -> Output- Asset Scores,Valid,false
392,SLC04.02,Salt Lake City-Downtown,Fire Protection,17.312024545497767,20,0,0,0,87.373737373737825,7.2097710863442508,0,66.666666666666657,0,190000,3,205000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10079,Scoring Engine -> Output- Asset Scores,Valid,false
2760,PDX01.01,Portland-Hillsboro 1,CRAH,26.929127250667683,25,0,65,0,67.424242424242081,6.3979863800933261,3.5880784350428927,66.666666666666657,25,135000,8,170000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10080,Scoring Engine -> Output- Asset Scores,Valid,false
2761,PDX01.01,Portland-Hillsboro 1,CRAH,26.929127250667683,25,0,65,0,67.424242424242081,6.3979863800933261,3.5880784350428927,66.666666666666657,25,135000,8,170000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10081,Scoring Engine -> Output- Asset Scores,Valid,false
2762,PDX01.01,Portland-Hillsboro 1,CRAH,26.929127250667683,25,0,65,0,67.424242424242081,6.3979863800933261,3.5880784350428927,66.666666666666657,25,135000,8,170000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10082,Scoring Engine -> Output- Asset Scores,Valid,false
2763,PDX01.01,Portland-Hillsboro 1,CRAH,26.929127250667683,25,0,65,0,67.424242424242081,6.3979863800933261,3.5880784350428927,66.666666666666657,25,135000,8,170000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10083,Scoring Engine -> Output- Asset Scores,Valid,false
2764,PDX01.01,Portland-Hillsboro 1,CRAH,26.929127250667683,25,0,65,0,67.424242424242081,6.3979863800933261,3.5880784350428927,66.666666666666657,25,135000,8,170000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10084,Scoring Engine -> Output- Asset Scores,Valid,false
2765,PDX01.01,Portland-Hillsboro 1,CRAH,26.929127250667683,25,0,65,0,67.424242424242081,6.3979863800933261,3.5880784350428927,66.666666666666657,25,135000,8,170000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10085,Scoring Engine -> Output- Asset Scores,Valid,false
2771,PDX01.01,Portland-Hillsboro 1,CRAH,26.929127250667683,25,0,65,0,67.424242424242081,6.3979863800933261,3.5880784350428927,66.666666666666657,25,135000,8,170000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10086,Scoring Engine -> Output- Asset Scores,Valid,false
2772,PDX01.01,Portland-Hillsboro 1,CRAH,26.929127250667683,25,0,65,0,67.424242424242081,6.3979863800933261,3.5880784350428927,66.666666666666657,25,135000,8,170000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10087,Scoring Engine -> Output- Asset Scores,Valid,false
2773,PDX01.01,Portland-Hillsboro 1,CRAH,26.929127250667683,25,0,65,0,67.424242424242081,6.3979863800933261,3.5880784350428927,66.666666666666657,25,135000,8,170000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10088,Scoring Engine -> Output- Asset Scores,Valid,false
2774,PDX01.01,Portland-Hillsboro 1,CRAH,26.929127250667683,25,0,65,0,67.424242424242081,6.3979863800933261,3.5880784350428927,66.666666666666657,25,135000,8,170000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10089,Scoring Engine -> Output- Asset Scores,Valid,false
491,LOU03,Louisville-Downtown,Fire Protection,17.222137092597372,20,0,0,0,84.01405357927122,10.398141984298091,0,66.666666666666657,0,195000,4,215000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10090,Scoring Engine -> Output- Asset Scores,Valid,false
490,LOU02,Louisville-Downtown,Fire Protection,17.222137092597372,20,0,0,0,84.01405357927122,10.398141984298091,0,66.666666666666657,0,195000,4,215000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10091,Scoring Engine -> Output- Asset Scores,Valid,false
494,NAS02,Nashville-Cool Springs,Fire Protection,17.221377218646712,20,0,0,0,84.01405357927122,10.389593402353125,0,66.666666666666657,0,420000,4,465000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10092,Scoring Engine -> Output- Asset Scores,Valid,false
4362,NAS06,Nashville-Franklin,Fire Protection,17.073481509392749,20,0,0,0,84.01405357927122,8.7257666732460724,0,66.666666666666657,0,495000,4,550000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10093,Scoring Engine -> Output- Asset Scores,Valid,false
497,NAS05,Nashville-Franklin,Fire Protection,17.073481509392749,20,0,0,0,84.01405357927122,8.7257666732460724,0,66.666666666666657,0,420000,4,465000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10094,Scoring Engine -> Output- Asset Scores,Valid,false
488,CLT03,Charlotte-South,Fire Protection,17.032122224664448,20,0,0,0,84.01405357927122,8.2604747200526685,0,66.666666666666657,0,150000,4,165000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10095,Scoring Engine -> Output- Asset Scores,Valid,false
487,CLT02,Charlotte-South,Fire Protection,17.032122224664448,20,0,0,0,84.01405357927122,8.2604747200526685,0,66.666666666666657,0,150000,4,165000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10096,Scoring Engine -> Output- Asset Scores,Valid,false
486,CLT01,Charlotte-South,Fire Protection,17.032122224664448,20,0,0,0,84.01405357927122,8.2604747200526685,0,66.666666666666657,0,150000,4,165000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10097,Scoring Engine -> Output- Asset Scores,Valid,false
468,CIN01,Cincinnati,Fire Protection,16.879121827068822,20,0,0,0,84.01405357927122,6.5392202471019072,0,66.666666666666657,0,220000,4,245000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10098,Scoring Engine -> Output- Asset Scores,Valid,false
469,CIN02,Cincinnati,Fire Protection,16.879121827068822,20,0,0,0,84.01405357927122,6.5392202471019072,0,66.666666666666657,0,220000,4,245000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10099,Scoring Engine -> Output- Asset Scores,Valid,false
482,FLL01,Fort Lauderdale,Fire Protection,16.869309779960656,20,0,0,0,84.01405357927122,6.428834717135036,0,66.666666666666657,0,240000,4,265000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10100,Scoring Engine -> Output- Asset Scores,Valid,false
483,FLL02,Fort Lauderdale,Fire Protection,16.869309779960656,20,0,0,0,84.01405357927122,6.428834717135036,0,66.666666666666657,0,240000,4,265000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10101,Scoring Engine -> Output- Asset Scores,Valid,false
9663,PDX01.02,Portland-Hillsboro 1,Fire Protection,16.86656770555695,20,0,0,0,84.01405357927122,6.3979863800933261,0,66.666666666666657,0,340000,4,375000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10102,Scoring Engine -> Output- Asset Scores,Valid,false
9664,PDX01.02,Portland-Hillsboro 1,Fire Protection,16.86656770555695,20,0,0,0,84.01405357927122,6.3979863800933261,0,66.666666666666657,0,340000,4,375000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10103,Scoring Engine -> Output- Asset Scores,Valid,false
9665,PDX01.02,Portland-Hillsboro 1,Fire Protection,16.86656770555695,20,0,0,0,84.01405357927122,6.3979863800933261,0,66.666666666666657,0,340000,4,375000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10104,Scoring Engine -> Output- Asset Scores,Valid,false
479,TPA03,Tampa-North,Fire Protection,16.809343669560555,20,0,0,0,84.01405357927122,5.7542159751339197,0,66.666666666666657,0,310000,4,345000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10105,Scoring Engine -> Output- Asset Scores,Valid,false
9033,TPA03,Tampa-North,Fire Protection,16.809343669560555,20,0,0,0,84.01405357927122,5.7542159751339197,0,66.666666666666657,0,0,4,0,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10106,Scoring Engine -> Output- Asset Scores,Valid,false
6121,PDX01.01,Portland-Hillsboro 1,Switchgear,26.364445029521175,50,0,65,0,32.828282828282603,6.3979863800933261,0,33.333333333333329,25,95000,23,200000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10107,Scoring Engine -> Output- Asset Scores,Valid,false
378,DEN05.01,Denver-Centennial,Fire Protection,16.762117995919851,20,0,0,0,84.01405357927122,5.2229271466759757,0,66.666666666666657,0,180000,4,200000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10108,Scoring Engine -> Output- Asset Scores,Valid,false
489,CLT04,Charlotte-North,Fire Protection,16.756322924608583,20,0,0,0,84.01405357927122,5.1577325944242158,0,66.666666666666657,0,150000,4,165000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10109,Scoring Engine -> Output- Asset Scores,Valid,false
4780,CLT04,Charlotte-North,Fire Protection,16.756322924608583,20,0,0,0,84.01405357927122,5.1577325944242158,0,66.666666666666657,0,150000,4,165000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10110,Scoring Engine -> Output- Asset Scores,Valid,false
478,TPA02,Tampa-West,Fire Protection,16.70560324443991,20,0,0,0,84.01405357927122,4.5871361925266454,0,66.666666666666657,0,125000,4,140000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10111,Scoring Engine -> Output- Asset Scores,Valid,false
477,TPA01,Tampa-West,Fire Protection,16.70560324443991,20,0,0,0,84.01405357927122,4.5871361925266454,0,66.666666666666657,0,125000,4,140000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10112,Scoring Engine -> Output- Asset Scores,Valid,false
476,RAL03,Raleigh,Fire Protection,16.673837368338781,20,0,0,0,84.01405357927122,4.229770086388922,0,66.666666666666657,0,220000,4,245000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10113,Scoring Engine -> Output- Asset Scores,Valid,false
475,RAL02,Raleigh,Fire Protection,16.673837368338781,20,0,0,0,84.01405357927122,4.229770086388922,0,66.666666666666657,0,220000,4,245000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10114,Scoring Engine -> Output- Asset Scores,Valid,false
474,RAL01,Raleigh,Fire Protection,16.673837368338781,20,0,0,0,84.01405357927122,4.229770086388922,0,66.666666666666657,0,220000,4,245000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10115,Scoring Engine -> Output- Asset Scores,Valid,false
370,SLC09,Salt Lake City-South Valley,Fire Protection,16.573344123902547,20,0,0,0,81.313131313131763,6.4753739191556452,0,66.666666666666657,0,70000,4,80000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10116,Scoring Engine -> Output- Asset Scores,Valid,false
4036,DAL04,Dallas-Downtown,Fire Protection,16.57180821620511,20,0,0,0,84.01405357927122,3.0819421248851326,0,66.666666666666657,0,140000,4,155000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10117,Scoring Engine -> Output- Asset Scores,Valid,false
4037,DAL04,Dallas-Downtown,Fire Protection,16.57180821620511,20,0,0,0,84.01405357927122,3.0819421248851326,0,66.666666666666657,0,140000,4,155000,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,10118,Scoring Engine -> Output- Asset Scores,Valid,false
